,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
31,193.703591187795,0.20045776792458042,0.6706017653147379,0.011411986826468748,0.9,0,0.7,"{'colsample_bytree': 0.9, 'gamma': 0, 'subsample': 0.7}",0.9260810284378652,0.9261279248131284,0.9250809573665116,0.9257633035391685,0.0004828713023900133,29
32,180.63878218332925,0.23371664946885454,0.6728942394256592,0.036927835901011764,0.9,0,0.8,"{'colsample_bytree': 0.9, 'gamma': 0, 'subsample': 0.8}",0.9252532138683288,0.9265661902558984,0.927247936500207,0.9263557802081448,0.0008278219960347787,11
33,168.63071155548096,1.8539148279108355,0.6730857690175375,0.017104837568768277,0.9,0,0.9,"{'colsample_bytree': 0.9, 'gamma': 0, 'subsample': 0.9}",0.9257888585897935,0.9263957536948212,0.9268827152978988,0.9263557758608378,0.0004474589700923883,12
34,152.07383783658346,0.2644280023373988,0.6625990867614746,0.007530444705397636,0.9,0,1.0,"{'colsample_bytree': 0.9, 'gamma': 0, 'subsample': 1.0}",0.9265923256719907,0.9264687979352828,0.9267609748971294,0.9266073661681343,0.00011975393285583264,7
35,202.45840167999268,1.2416226443793552,0.7465431690216064,0.1230826816728418,0.9,0.3,0.6,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'subsample': 0.6}",0.9243767043241138,0.9250566092863578,0.9249348688855884,0.9247893941653533,0.00029601785992471643,46
36,195.99354179700217,1.965811115557279,0.6923966407775879,0.08673309720050609,0.9,0.3,0.7,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'subsample': 0.7}",0.9257158161277756,0.9264931460154366,0.9254705266489738,0.9258931629307288,0.00043591016548097405,26
37,180.39534831047058,1.5664700305313868,0.6640402475992838,0.03963770790970977,0.9,0.3,0.8,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'subsample': 0.8}",0.9260810284378652,0.9265418421757444,0.9268827152978988,0.9265018619705029,0.0003285059796472424,8
38,165.67398238182068,0.4118364929438731,0.637773593266805,0.017914333700005395,0.9,0.3,0.9,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'subsample': 0.9}",0.9264462407479548,0.9267853229772832,0.9265905383360522,0.9266073673537635,0.0001389402783919008,6
39,150.43582455317178,0.4603946507107415,0.6812263329823812,0.012553728444860565,0.9,0.3,1.0,"{'colsample_bytree': 0.9, 'gamma': 0.3, 'subsample': 1.0}",0.9266166731593299,0.9267609748971294,0.9267122787368216,0.9266966422644268,5.9939538062372906e-05,3
40,221.59297545750937,1.3120823778816955,0.6818753083546957,0.014320766111377007,1.0,0,0.6,"{'colsample_bytree': 1.0, 'gamma': 0, 'subsample': 0.6}",0.9262027658745617,0.9261279248131284,0.9255679189695892,0.9259662032190931,0.00028328201928029653,22
41,209.24126466115317,1.6444620005562867,0.6662609577178955,0.014450158889517778,1.0,0,0.7,"{'colsample_bytree': 1.0, 'gamma': 0, 'subsample': 0.7}",0.9261540708998831,0.926444449855129,0.9274670692215918,0.9266885299922013,0.0005631296376427124,4
42,199.12177968025208,6.5613597159801405,0.6842626730600992,0.027071126958269347,1.0,0,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'subsample': 0.8}",0.9263731982859369,0.9268096710574372,0.9266879306566678,0.926623600000014,0.00018390386094264358,5
43,185.14637207984924,0.9573500439623842,0.658543586730957,0.02817554152536423,1.0,0,0.9,"{'colsample_bytree': 1.0, 'gamma': 0, 'subsample': 0.9}",0.926543630697312,0.9271261960994376,0.927053151858976,0.9269076595519086,0.0002591288231752367,2
44,200.70398648579916,24.430145995538563,0.9126988252003988,0.155471244087708,1.0,0,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'subsample': 1.0}",0.925423646279704,0.926834019137591,0.9263957536948212,0.9262178063707053,0.0005893707589093582,16
45,289.3392363389333,3.931799882594029,0.7429420948028564,0.05454634315218972,1.0,0.3,0.6,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'subsample': 0.6}",0.9255697312037398,0.9243748630420492,0.9250809573665116,0.9250085172041002,0.0004904849055122866,40
46,211.6880206267039,2.2202751967172736,0.6586960951487223,0.019207561439330063,1.0,0.3,0.7,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'subsample': 0.7}",0.9257158161277756,0.9271018480192836,0.9250566092863578,0.9259580911444724,0.0008523587884811435,23
47,197.41616503397623,0.8607401114639976,0.6722718874613444,0.013537684413377295,1.0,0.3,0.8,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'subsample': 0.8}",0.9260323334631866,0.9265661902558984,0.9267366268169754,0.9264450501786868,0.0003000149671576482,9
48,185.3784519036611,5.850864844958943,0.6722838083902994,0.01826064030531363,1.0,0.3,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'subsample': 0.9}",0.9264462407479548,0.9269314114582066,0.9276131577025152,0.9269969366362255,0.0004786397089154056,1
49,166.066872994105,1.1856276187099701,0.6636276245117188,0.02987332945899124,1.0,0.3,1.0,"{'colsample_bytree': 1.0, 'gamma': 0.3, 'subsample': 1.0}",0.9246688741721855,0.926614886416206,0.9265661902558984,0.9259499836147632,0.0009060992888581008,24
